----------環境----------
シーン数,      1130
ターゲット数,  4
インターバル,  1
フレームレート,30Fps
スケール,      1.000
長さ単位,      cm
----------2Dオブジェクト----------
1,｢｣
2,｢｣
3,｢｣
4,｢｣
----------データ----------
シーン,   1X, 1Y, レベル,   2X, 2Y, レベル,   3X, 3Y, レベル,   4X, 4Y, レベル
497,  445.728, 240.360, 0,  478.082, 240.544, 0,  479.043, 202.719, 0,  511.323, 197.735, 0
498,  447.862, 240.754, 0,  480.269, 240.687, 0,  481.141, 203.043, 0,  513.770, 197.882, 0
499,  449.797, 240.644, 0,  481.962, 241.297, 0,  483.117, 203.564, 0,  515.461, 198.429, 0
500,  451.328, 241.172, 0,  483.522, 241.406, 0,  485.000, 203.519, 0,  517.092, 198.539, 0
501,  453.033, 241.504, 0,  485.268, 241.598, 0,  486.731, 203.956, 0,  519.159, 198.947, 0
502,  454.491, 241.629, 0,  486.609, 242.285, 0,  488.099, 204.462, 0,  520.368, 199.599, 0
503,  455.114, 242.057, 0,  487.361, 242.611, 0,  488.739, 205.078, 0,  521.133, 200.013, 0
504,  456.024, 243.008, 0,  488.216, 242.892, 0,  489.370, 205.326, 0,  521.556, 200.235, 0
505,  456.675, 242.632, 0,  488.856, 243.006, 0,  490.206, 205.444, 0,  522.591, 200.130, 0
506,  457.550, 242.302, 0,  489.589, 242.478, 0,  491.039, 204.856, 0,  523.305, 199.861, 0
507,  458.048, 241.976, 0,  490.486, 242.183, 0,  492.206, 204.444, 0,  524.768, 199.265, 0
508,  458.238, 241.183, 0,  490.797, 241.621, 0,  492.297, 203.951, 0,  525.061, 199.041, 0
509,  458.748, 240.890, 0,  491.290, 241.205, 0,  492.907, 203.355, 0,  525.272, 198.384, 0
510,  459.040, 240.145, 0,  491.848, 240.505, 0,  493.635, 202.809, 0,  526.733, 198.053, 0
511,  459.368, 239.976, 0,  492.253, 240.489, 0,  494.039, 202.575, 0,  527.027, 197.769, 0
512,  459.558, 239.574, 0,  492.305, 240.293, 0,  494.171, 202.387, 0,  527.442, 197.712, 0
513,  459.508, 239.531, 0,  492.398, 240.267, 0,  494.304, 202.315, 0,  527.664, 197.539, 0
514,  459.631, 239.492, 0,  492.534, 240.118, 0,  494.486, 202.277, 0,  527.765, 197.430, 0
515,  459.695, 239.445, 0,  493.072, 240.094, 0,  495.011, 202.131, 0,  528.579, 197.421, 0
516,  459.992, 239.651, 0,  493.273, 240.301, 0,  495.269, 202.313, 0,  528.980, 197.705, 0
517,  460.289, 239.758, 0,  493.383, 240.331, 0,  495.439, 202.417, 0,  528.939, 197.728, 0
518,  460.636, 239.930, 0,  493.873, 240.420, 0,  496.039, 202.575, 0,  529.599, 197.980, 0
519,  460.840, 240.084, 0,  494.129, 240.551, 0,  496.207, 202.592, 0,  529.792, 197.973, 0
520,  461.023, 240.231, 0,  494.157, 240.539, 0,  496.339, 202.667, 0,  530.074, 198.094, 0
521,  460.976, 240.288, 0,  494.169, 240.893, 0,  496.137, 203.198, 0,  529.852, 198.262, 0
522,  461.162, 240.638, 0,  494.227, 241.091, 0,  496.289, 203.339, 0,  529.752, 198.275, 0
523,  461.388, 240.837, 0,  494.562, 241.354, 0,  496.750, 203.472, 0,  529.980, 198.667, 0
524,  461.848, 240.856, 0,  494.950, 241.472, 0,  497.038, 203.533, 0,  530.537, 198.913, 0
525,  462.173, 241.293, 0,  495.183, 241.622, 0,  497.430, 203.698, 0,  531.106, 199.232, 0
526,  462.400, 241.292, 0,  495.416, 242.039, 0,  497.626, 204.140, 0,  531.087, 199.533, 0
527,  463.008, 241.457, 0,  496.184, 242.251, 0,  498.203, 204.313, 0,  531.745, 199.706, 0
528,  463.535, 241.669, 0,  496.469, 242.412, 0,  498.863, 204.478, 0,  532.325, 199.883, 0
529,  463.392, 242.185, 0,  496.233, 242.778, 0,  498.543, 205.183, 0,  531.785, 200.315, 0
530,  463.283, 243.118, 0,  496.189, 243.457, 0,  498.099, 205.665, 0,  531.616, 201.093, 0
531,  463.165, 243.575, 0,  496.215, 244.136, 0,  498.199, 206.271, 0,  531.542, 201.608, 0
532,  462.855, 244.137, 0,  495.727, 244.536, 0,  497.663, 207.118, 0,  530.867, 202.153, 0
533,  462.738, 244.931, 0,  495.553, 245.391, 0,  497.452, 207.554, 0,  530.507, 202.760, 0
534,  462.559, 245.283, 0,  495.365, 245.751, 0,  497.431, 208.204, 0,  530.636, 203.411, 0
535,  462.515, 245.808, 0,  495.233, 246.460, 0,  497.120, 208.721, 0,  530.422, 204.312, 0
536,  462.227, 246.273, 0,  495.418, 246.890, 0,  497.361, 209.213, 0,  530.799, 204.799, 0
537,  462.394, 246.288, 0,  495.531, 247.237, 0,  497.464, 209.235, 0,  531.039, 205.105, 0
538,  462.394, 246.303, 0,  495.803, 247.481, 0,  497.722, 209.626, 0,  531.425, 205.771, 0
539,  462.547, 246.172, 0,  496.094, 247.630, 0,  498.048, 209.984, 0,  532.006, 206.481, 0
540,  462.875, 246.219, 0,  496.578, 247.876, 0,  498.632, 210.059, 0,  532.510, 206.742, 0
541,  462.896, 246.793, 0,  496.750, 248.386, 0,  499.111, 210.384, 0,  533.190, 207.025, 0
542,  462.363, 247.533, 0,  496.152, 249.270, 0,  498.240, 211.141, 0,  532.641, 207.724, 0
543,  461.992, 248.364, 0,  495.822, 250.362, 0,  497.882, 212.092, 0,  532.179, 209.080, 0
544,  461.492, 249.235, 0,  495.489, 251.732, 0,  497.559, 213.533, 0,  532.073, 211.104, 0
545,  461.285, 250.365, 0,  495.490, 252.871, 0,  497.191, 214.779, 0,  532.000, 212.734, 0
546,  461.405, 251.031, 0,  495.789, 253.897, 0,  497.771, 215.727, 0,  532.427, 213.945, 0
547,  461.161, 251.727, 0,  495.885, 254.740, 0,  497.971, 216.485, 0,  533.279, 214.612, 0
548,  461.711, 251.874, 0,  496.534, 255.306, 0,  498.567, 216.748, 0,  533.923, 215.017, 0
549,  462.365, 252.131, 0,  497.340, 255.706, 0,  499.495, 216.882, 0,  535.096, 215.910, 0
550,  462.830, 252.340, 0,  498.181, 255.834, 0,  500.627, 217.009, 0,  536.626, 215.786, 0
551,  463.166, 252.772, 0,  498.581, 256.066, 0,  501.323, 217.290, 0,  537.730, 216.040, 0
552,  463.403, 253.470, 0,  499.158, 256.892, 0,  501.498, 217.767, 0,  538.140, 216.246, 0
553,  463.926, 253.866, 0,  500.074, 257.627, 0,  502.705, 218.339, 0,  539.551, 216.838, 0
554,  464.127, 254.720, 0,  500.206, 258.452, 0,  503.160, 219.084, 0,  540.380, 217.837, 0
555,  464.066, 256.151, 0,  500.265, 259.480, 0,  502.871, 220.071, 0,  540.140, 218.140, 0
556,  463.792, 257.753, 0,  500.159, 260.942, 0,  502.498, 221.202, 0,  539.800, 219.097, 0
557,  463.312, 259.739, 0,  499.725, 262.417, 0,  501.855, 222.592, 0,  539.054, 220.272, 0
558,  463.113, 261.390, 0,  499.731, 264.085, 0,  501.639, 224.124, 0,  538.984, 221.896, 0
559,  462.799, 263.195, 0,  499.607, 266.294, 0,  501.617, 226.200, 0,  539.076, 224.472, 0
560,  462.591, 264.604, 0,  499.264, 267.972, 0,  501.071, 227.871, 0,  538.464, 225.835, 0
561,  462.475, 266.394, 0,  499.281, 269.235, 0,  501.164, 228.955, 0,  538.733, 226.805, 0
562,  461.994, 268.356, 0,  499.164, 270.741, 0,  500.951, 230.335, 0,  538.871, 227.577, 0
563,  461.547, 270.285, 0,  498.362, 272.290, 0,  500.198, 231.843, 0,  537.760, 228.668, 0
564,  461.677, 271.617, 0,  498.460, 273.696, 0,  499.968, 233.198, 0,  537.553, 229.930, 0
565,  461.688, 272.888, 0,  498.726, 275.310, 0,  500.192, 234.627, 0,  537.916, 231.709, 0
566,  462.114, 274.228, 0,  499.095, 276.569, 0,  500.484, 235.921, 0,  537.967, 233.067, 0
567,  462.608, 275.778, 0,  499.820, 278.303, 0,  501.475, 237.245, 0,  538.995, 234.544, 0
568,  463.053, 277.414, 0,  500.365, 279.863, 0,  502.000, 238.635, 0,  539.813, 235.742, 0
569,  463.689, 279.322, 0,  500.996, 281.295, 0,  502.192, 240.135, 0,  540.344, 236.445, 0
570,  464.051, 281.119, 0,  501.641, 282.798, 0,  503.037, 241.449, 0,  541.137, 237.717, 0
571,  464.494, 282.670, 0,  502.008, 284.408, 0,  503.584, 242.777, 0,  541.732, 239.103, 0
572,  464.787, 284.163, 0,  502.736, 285.806, 0,  504.309, 244.230, 0,  542.783, 240.175, 0
573,  464.913, 285.989, 0,  503.218, 287.385, 0,  505.022, 245.516, 0,  544.074, 241.465, 0
574,  465.197, 287.096, 0,  503.846, 288.508, 0,  505.534, 246.642, 0,  544.891, 242.421, 0
575,  465.172, 288.229, 0,  504.510, 289.652, 0,  506.493, 247.630, 0,  546.564, 243.373, 0
576,  464.828, 289.786, 0,  504.438, 291.004, 0,  506.259, 248.705, 0,  547.124, 244.406, 0
577,  464.289, 291.242, 0,  504.028, 292.359, 0,  505.857, 249.932, 0,  547.120, 245.433, 0
578,  463.805, 292.774, 0,  503.984, 294.051, 0,  505.918, 251.362, 0,  547.295, 247.290, 0
579,  463.410, 294.164, 0,  503.780, 295.886, 0,  505.813, 253.130, 0,  547.345, 249.284, 0
580,  462.883, 296.112, 0,  503.556, 298.039, 0,  505.423, 255.188, 0,  547.418, 251.477, 0
581,  462.197, 298.020, 0,  503.184, 299.854, 0,  504.939, 256.956, 0,  547.300, 253.392, 0
582,  461.906, 299.842, 0,  503.089, 301.767, 0,  504.867, 258.700, 0,  547.369, 254.846, 0
583,  461.091, 301.606, 0,  502.602, 303.333, 0,  504.090, 259.967, 0,  547.026, 256.060, 0
584,  460.727, 302.751, 0,  502.384, 304.491, 0,  503.940, 261.074, 0,  547.042, 257.183, 0
585,  460.601, 303.918, 0,  502.544, 305.333, 0,  504.040, 261.854, 0,  547.311, 257.709, 0
586,  460.446, 305.066, 0,  502.646, 306.407, 0,  504.000, 262.872, 0,  547.643, 258.385, 0
587,  460.471, 306.533, 0,  502.831, 307.677, 0,  504.188, 264.066, 0,  547.827, 259.681, 0
588,  460.316, 307.791, 0,  503.207, 309.144, 0,  504.520, 265.309, 0,  548.585, 261.048, 0
589,  460.395, 309.445, 0,  503.607, 310.938, 0,  505.052, 267.045, 0,  549.270, 262.925, 0
590,  460.000, 311.270, 0,  503.645, 312.882, 0,  505.150, 268.869, 0,  550.074, 264.864, 0
591,  459.658, 313.368, 0,  503.632, 314.854, 0,  505.122, 270.781, 0,  550.530, 266.533, 0
592,  459.362, 314.987, 0,  503.661, 316.446, 0,  504.981, 272.343, 0,  550.651, 267.528, 0
593,  459.956, 315.882, 0,  504.340, 317.613, 0,  505.775, 273.400, 0,  551.169, 269.169, 0
594,  459.974, 316.823, 0,  504.766, 318.641, 0,  506.248, 273.939, 0,  552.000, 270.156, 0
595,  460.588, 317.489, 0,  505.356, 319.377, 0,  506.978, 274.236, 0,  553.111, 270.312, 0
596,  460.957, 318.500, 0,  506.435, 320.411, 0,  508.140, 275.287, 0,  554.623, 271.261, 0
597,  461.545, 319.800, 0,  507.134, 321.410, 0,  508.459, 276.254, 0,  555.636, 272.534, 0
598,  461.678, 320.967, 0,  507.649, 322.522, 0,  508.859, 277.383, 0,  556.608, 273.722, 0
599,  461.958, 322.142, 0,  508.129, 323.976, 0,  509.253, 278.929, 0,  557.490, 275.024, 0
600,  462.116, 323.378, 0,  508.431, 324.839, 0,  509.383, 279.892, 0,  557.347, 275.448, 0
601,  462.567, 324.237, 0,  509.044, 325.829, 0,  509.939, 280.794, 0,  557.769, 276.325, 0
602,  462.938, 325.025, 0,  509.668, 326.638, 0,  510.271, 281.812, 0,  558.145, 277.190, 0
603,  463.016, 325.906, 0,  509.673, 327.226, 0,  510.422, 282.593, 0,  558.671, 277.918, 0
604,  463.282, 326.580, 0,  509.890, 327.783, 0,  510.597, 282.824, 0,  558.614, 278.159, 0
605,  463.531, 327.024, 0,  509.956, 328.369, 0,  510.852, 283.187, 0,  558.813, 278.803, 0
606,  463.536, 327.410, 0,  510.162, 328.929, 0,  510.784, 283.910, 0,  558.702, 279.322, 0
607,  463.367, 328.004, 0,  509.894, 329.059, 0,  510.574, 284.385, 0,  558.608, 279.337, 0
608,  463.095, 328.091, 0,  509.826, 329.349, 0,  510.476, 284.583, 0,  558.640, 279.623, 0
609,  462.822, 328.684, 0,  509.553, 329.808, 0,  510.235, 284.854, 0,  558.519, 280.137, 0
610,  462.470, 328.858, 0,  509.394, 330.003, 0,  510.000, 284.967, 0,  558.291, 280.415, 0
611,  462.371, 328.657, 0,  509.414, 330.036, 0,  510.164, 285.107, 0,  558.477, 280.742, 0
612,  461.826, 328.551, 0,  509.044, 329.883, 0,  509.839, 284.979, 0,  558.420, 280.778, 0
613,  461.207, 328.599, 0,  508.315, 329.731, 0,  508.936, 284.825, 0,  557.400, 280.111, 0
614,  460.983, 328.062, 0,  507.742, 329.232, 0,  508.171, 284.505, 0,  556.276, 279.493, 0
615,  461.243, 327.506, 0,  507.685, 328.662, 0,  507.979, 284.165, 0,  555.791, 279.105, 0
616,  461.083, 326.851, 0,  507.521, 327.947, 0,  507.647, 283.767, 0,  555.551, 278.449, 0
617,  461.746, 325.933, 0,  507.709, 326.940, 0,  508.134, 282.844, 0,  555.599, 277.561, 0
618,  461.991, 325.013, 0,  508.151, 326.094, 0,  508.791, 281.945, 0,  555.887, 276.613, 0
619,  462.557, 324.213, 0,  508.502, 325.311, 0,  508.891, 281.125, 0,  555.736, 275.778, 0
620,  462.996, 323.489, 0,  508.916, 324.696, 0,  509.173, 280.347, 0,  556.039, 275.182, 0
621,  463.570, 322.553, 0,  509.296, 324.058, 0,  509.597, 280.054, 0,  556.255, 275.025, 0
622,  463.918, 321.870, 0,  509.566, 322.932, 0,  510.039, 279.329, 0,  556.134, 274.052, 0
623,  464.476, 320.899, 0,  509.716, 321.925, 0,  510.160, 278.441, 0,  556.114, 272.742, 0
624,  464.771, 320.134, 0,  509.742, 321.101, 0,  510.180, 277.592, 0,  556.097, 272.015, 0
625,  464.808, 319.755, 0,  509.444, 320.595, 0,  509.990, 276.905, 0,  555.807, 271.415, 0
626,  464.677, 319.350, 0,  509.195, 320.082, 0,  509.694, 276.350, 0,  555.466, 270.937, 0
627,  464.676, 318.649, 0,  509.035, 319.491, 0,  509.473, 275.905, 0,  555.346, 270.450, 0
628,  464.946, 317.412, 0,  509.018, 318.371, 0,  509.492, 274.857, 0,  555.085, 269.581, 0
629,  465.262, 316.140, 0,  509.182, 316.861, 0,  509.760, 273.636, 0,  555.205, 268.353, 0
630,  465.769, 314.514, 0,  509.325, 315.409, 0,  509.879, 272.166, 0,  555.153, 266.729, 0
631,  466.230, 313.088, 0,  509.559, 313.839, 0,  510.105, 270.730, 0,  554.932, 265.247, 0
632,  466.827, 311.472, 0,  509.948, 312.263, 0,  510.468, 269.084, 0,  555.263, 263.905, 0
633,  467.362, 309.814, 0,  510.304, 310.837, 0,  510.990, 267.548, 0,  555.206, 262.607, 0
634,  467.990, 308.545, 0,  510.487, 309.185, 0,  511.159, 266.306, 0,  555.203, 260.896, 0
635,  468.776, 306.752, 0,  511.042, 307.492, 0,  511.782, 264.686, 0,  555.430, 259.230, 0
636,  469.400, 305.010, 0,  511.477, 305.744, 0,  512.299, 262.920, 0,  555.610, 257.541, 0
637,  470.182, 303.478, 0,  512.103, 303.908, 0,  512.901, 261.253, 0,  555.838, 255.755, 0
638,  470.515, 302.020, 0,  512.391, 302.348, 0,  513.294, 259.787, 0,  556.150, 254.073, 0
639,  471.156, 300.566, 0,  512.593, 300.854, 0,  513.625, 258.175, 0,  556.000, 252.414, 0
640,  471.537, 298.990, 0,  512.941, 299.424, 0,  513.972, 256.982, 0,  556.258, 251.179, 0
641,  471.790, 297.831, 0,  512.941, 298.106, 0,  513.849, 255.781, 0,  556.278, 250.035, 0
642,  471.820, 296.804, 0,  512.645, 296.880, 0,  513.634, 254.728, 0,  555.890, 248.784, 0
643,  471.870, 295.802, 0,  512.526, 296.024, 0,  513.320, 253.960, 0,  555.451, 248.214, 0
644,  471.878, 295.048, 0,  512.303, 294.933, 0,  512.869, 252.967, 0,  554.545, 247.188, 0
645,  472.438, 293.928, 0,  512.447, 293.801, 0,  513.169, 251.967, 0,  554.372, 246.060, 0
646,  472.663, 293.171, 0,  512.508, 293.074, 0,  513.398, 251.122, 0,  554.523, 245.495, 0
647,  472.799, 292.286, 0,  512.386, 292.436, 0,  513.253, 250.520, 0,  553.972, 244.540, 0
648,  472.749, 291.930, 0,  512.414, 291.775, 0,  513.175, 250.209, 0,  553.640, 244.374, 0
649,  472.878, 291.319, 0,  512.237, 291.415, 0,  512.784, 249.669, 0,  553.125, 244.019, 0
650,  472.908, 290.446, 0,  512.155, 290.636, 0,  512.706, 248.985, 0,  552.995, 243.145, 0
651,  473.364, 289.500, 0,  512.378, 289.546, 0,  513.212, 248.027, 0,  553.230, 242.244, 0
652,  473.799, 288.315, 0,  512.668, 288.444, 0,  513.519, 246.954, 0,  553.367, 241.169, 0
653,  473.945, 287.346, 0,  512.765, 287.317, 0,  513.643, 245.977, 0,  553.298, 240.127, 0
654,  474.469, 286.218, 0,  513.161, 286.131, 0,  513.874, 244.850, 0,  553.241, 239.074, 0
655,  474.873, 285.094, 0,  513.367, 285.038, 0,  514.248, 243.823, 0,  553.600, 238.141, 0
656,  475.324, 284.095, 0,  513.670, 283.852, 0,  514.504, 242.807, 0,  553.866, 236.906, 0
657,  475.698, 283.179, 0,  513.884, 282.931, 0,  514.842, 241.909, 0,  553.910, 236.050, 0
658,  476.051, 282.057, 0,  514.074, 282.192, 0,  515.028, 241.159, 0,  553.873, 235.350, 0
659,  476.090, 281.388, 0,  514.113, 281.322, 0,  514.895, 240.375, 0,  553.820, 235.000, 1
660,  476.356, 280.385, 0,  514.130, 280.430, 0,  514.841, 239.673, 0,  553.409, 234.114, 0
661,  476.616, 279.250, 0,  514.204, 279.500, 0,  515.141, 238.913, 0,  553.574, 233.360, 0
662,  476.929, 278.538, 0,  514.206, 278.518, 0,  515.139, 237.882, 0,  553.145, 232.176, 0
663,  477.315, 277.637, 0,  514.555, 277.617, 0,  515.397, 237.004, 0,  553.487, 231.152, 0
664,  477.982, 276.593, 0,  515.093, 276.332, 0,  516.097, 235.920, 0,  553.731, 230.176, 0
665,  478.614, 275.494, 0,  515.554, 275.392, 0,  516.543, 235.065, 0,  554.225, 229.178, 0
666,  479.378, 274.476, 0,  516.130, 274.211, 0,  517.291, 233.943, 0,  554.802, 228.357, 0
667,  480.066, 273.428, 0,  516.749, 273.347, 0,  518.052, 232.965, 0,  555.519, 227.409, 0
668,  480.867, 272.307, 0,  517.340, 272.172, 0,  518.719, 231.955, 0,  556.180, 226.309, 0
669,  481.152, 271.333, 0,  517.723, 271.131, 0,  519.058, 231.040, 0,  556.420, 225.335, 0
670,  481.612, 270.119, 0,  518.109, 270.071, 0,  519.420, 230.023, 0,  556.585, 224.324, 0
671,  481.925, 269.062, 0,  518.152, 269.076, 0,  519.578, 228.936, 0,  556.778, 223.364, 0
672,  482.110, 267.773, 0,  518.343, 267.443, 0,  519.783, 227.687, 0,  556.565, 222.071, 0
673,  482.313, 266.594, 0,  518.510, 266.192, 0,  520.139, 226.278, 0,  557.040, 220.611, 0
674,  482.452, 265.344, 0,  518.795, 265.015, 0,  520.500, 225.051, 0,  557.304, 219.042, 0
675,  482.810, 263.981, 0,  518.907, 263.201, 0,  520.790, 223.700, 0,  557.965, 217.415, 0
676,  483.179, 262.667, 0,  519.320, 261.865, 0,  521.149, 222.317, 0,  558.155, 215.863, 0
677,  483.250, 261.333, 0,  519.266, 260.463, 0,  521.413, 220.962, 0,  558.037, 214.556, 0
678,  483.057, 260.291, 0,  519.095, 259.447, 0,  521.035, 220.144, 0,  558.150, 213.825, 0
679,  482.796, 259.270, 0,  518.602, 258.357, 0,  520.723, 219.040, 0,  557.411, 212.759, 0
680,  482.561, 257.953, 0,  518.335, 257.173, 0,  520.305, 218.071, 0,  556.918, 211.854, 0
681,  482.428, 256.816, 0,  518.342, 255.870, 0,  520.467, 216.779, 0,  557.256, 210.337, 0
682,  482.583, 255.675, 0,  518.536, 254.000, 0,  520.722, 215.076, 0,  557.481, 207.937, 0
683,  482.914, 254.159, 0,  518.601, 252.356, 0,  520.872, 213.364, 0,  557.351, 205.961, 0
684,  483.547, 252.554, 0,  519.080, 251.048, 0,  521.299, 212.207, 0,  557.776, 205.132, 0
685,  484.000, 250.973, 0,  519.441, 249.862, 0,  521.886, 211.205, 0,  558.185, 204.344, 0
686,  484.204, 249.912, 0,  519.372, 248.739, 0,  521.940, 209.863, 0,  558.079, 202.980, 0
687,  484.469, 248.793, 0,  519.689, 247.489, 0,  522.247, 209.022, 0,  558.189, 202.115, 0
688,  485.049, 247.542, 0,  520.106, 246.609, 0,  522.788, 207.620, 0,  558.405, 201.169, 0
689,  485.558, 246.232, 0,  520.324, 245.071, 0,  522.960, 206.606, 0,  558.565, 200.000, 0
690,  486.000, 244.886, 0,  520.798, 243.893, 0,  523.574, 205.438, 0,  559.027, 198.938, 0
691,  486.486, 243.831, 0,  520.886, 242.634, 0,  523.669, 204.286, 0,  558.986, 197.630, 0
692,  486.696, 242.437, 0,  521.119, 241.565, 0,  523.931, 203.201, 0,  559.028, 196.655, 0
693,  486.853, 241.346, 0,  521.190, 240.454, 0,  523.897, 202.224, 0,  558.958, 195.755, 0
694,  486.910, 240.226, 0,  520.943, 239.034, 0,  523.746, 200.775, 0,  558.464, 194.275, 0
695,  487.082, 238.351, 0,  521.185, 237.491, 0,  524.053, 199.550, 0,  558.755, 193.137, 0
696,  487.538, 236.470, 0,  521.434, 235.663, 0,  524.253, 197.747, 0,  558.965, 191.362, 0
697,  487.938, 234.558, 0,  521.860, 233.727, 0,  524.818, 195.764, 0,  559.375, 189.441, 0
698,  488.177, 232.782, 0,  521.856, 232.246, 0,  524.916, 194.114, 0,  559.526, 187.956, 0
699,  488.379, 230.879, 0,  521.885, 230.412, 0,  524.982, 192.519, 0,  559.294, 186.250, 0
700,  488.094, 229.172, 0,  521.778, 228.567, 0,  524.832, 190.783, 0,  559.119, 184.489, 0
701,  487.951, 227.262, 0,  521.642, 226.776, 0,  524.436, 188.968, 0,  558.727, 182.750, 0
702,  487.856, 225.752, 0,  521.445, 225.268, 0,  524.465, 187.490, 0,  558.716, 181.187, 0
703,  488.161, 224.113, 0,  521.422, 223.524, 0,  524.569, 185.778, 0,  558.667, 179.690, 0
704,  487.913, 223.000, 0,  521.097, 222.188, 0,  524.373, 184.758, 0,  558.577, 178.508, 0
705,  487.669, 221.534, 0,  520.704, 221.189, 0,  523.934, 183.605, 0,  557.736, 177.434, 0
706,  487.154, 220.350, 0,  520.509, 219.956, 0,  523.577, 182.584, 0,  557.571, 176.230, 0
707,  487.060, 219.205, 0,  520.062, 219.056, 0,  523.493, 181.715, 0,  557.262, 175.546, 0
708,  486.965, 218.522, 0,  519.713, 218.178, 0,  523.047, 180.851, 0,  556.659, 174.667, 0
709,  486.667, 217.693, 0,  519.424, 217.392, 0,  522.631, 179.946, 0,  556.167, 173.817, 0
710,  486.400, 217.383, 0,  518.968, 216.867, 0,  522.517, 179.717, 0,  555.613, 173.492, 0
711,  486.043, 217.179, 0,  518.569, 216.606, 0,  521.851, 179.596, 0,  554.953, 173.244, 0
712,  485.982, 217.009, 0,  518.239, 216.361, 0,  521.521, 179.306, 0,  554.529, 172.826, 0
713,  485.873, 216.864, 0,  518.091, 216.312, 0,  521.260, 179.356, 0,  554.355, 172.968, 0
714,  485.833, 216.657, 0,  517.638, 216.099, 0,  520.650, 179.210, 0,  553.533, 172.733, 0
715,  486.133, 216.655, 0,  517.801, 215.675, 0,  520.937, 179.049, 0,  553.577, 172.415, 0
716,  486.100, 216.609, 0,  517.735, 215.563, 0,  520.793, 178.986, 0,  553.342, 172.242, 0
717,  486.045, 216.464, 0,  517.596, 215.252, 0,  520.737, 178.723, 0,  552.720, 172.025, 0
718,  486.546, 216.111, 0,  517.757, 215.061, 0,  520.794, 178.691, 0,  553.144, 171.737, 0
719,  486.734, 215.596, 0,  517.986, 214.483, 0,  520.956, 178.000, 0,  552.805, 171.178, 0
720,  487.611, 215.009, 0,  518.539, 213.865, 0,  521.565, 177.504, 0,  553.314, 170.483, 0
721,  487.676, 214.694, 0,  518.669, 213.255, 0,  521.910, 176.866, 0,  553.526, 169.966, 0
722,  488.000, 213.883, 0,  518.993, 212.728, 0,  521.787, 176.362, 0,  553.345, 169.265, 0
723,  488.337, 213.452, 0,  519.296, 212.049, 0,  522.522, 175.836, 0,  553.850, 169.056, 0
724,  489.020, 212.745, 0,  519.618, 211.278, 0,  522.877, 175.185, 0,  554.307, 168.114, 0
725,  489.010, 211.971, 0,  519.759, 210.489, 0,  522.784, 174.472, 0,  554.000, 167.449, 0
726,  489.070, 211.340, 0,  519.759, 209.788, 0,  522.879, 173.727, 0,  553.972, 166.830, 0
727,  489.238, 210.584, 0,  519.610, 209.162, 0,  522.953, 173.078, 0,  554.259, 165.875, 0
728,  488.970, 209.812, 0,  519.429, 208.271, 0,  522.696, 172.504, 0,  553.694, 165.204, 0
729,  488.909, 209.354, 0,  519.401, 207.927, 0,  522.570, 171.906, 0,  553.875, 165.096, 0
730,  488.576, 208.758, 0,  518.853, 207.243, 0,  522.017, 171.496, 0,  552.932, 164.398, 0
731,  488.351, 208.247, 0,  518.496, 206.756, 0,  521.571, 170.865, 0,  552.505, 163.924, 0
732,  487.667, 207.768, 0,  517.955, 206.172, 0,  521.347, 170.438, 0,  552.271, 163.215, 0
733,  487.189, 207.263, 0,  517.353, 205.963, 0,  520.516, 169.976, 0,  551.219, 163.162, 0
734,  486.368, 207.095, 0,  516.201, 205.358, 0,  519.218, 169.637, 0,  549.680, 162.670, 0
735,  485.598, 206.773, 0,  515.187, 205.172, 0,  518.242, 169.592, 0,  548.713, 162.185, 0
736,  484.594, 206.563, 0,  514.263, 205.015, 0,  517.190, 169.380, 0,  547.630, 162.000, 0
737,  484.094, 205.781, 0,  513.738, 204.208, 0,  516.496, 168.568, 0,  546.540, 161.530, 0
738,  483.830, 205.309, 0,  513.779, 203.740, 0,  516.619, 167.976, 0,  546.932, 160.942, 0
739,  483.234, 204.809, 0,  512.923, 203.100, 0,  515.842, 167.483, 0,  546.049, 160.194, 0
740,  482.872, 204.319, 0,  512.346, 202.271, 0,  515.229, 166.771, 0,  545.278, 159.324, 0
741,  482.653, 203.411, 0,  512.197, 201.780, 0,  515.076, 166.286, 0,  545.436, 158.970, 0
742,  482.415, 202.681, 0,  511.852, 200.992, 0,  514.817, 165.408, 0,  544.817, 158.087, 0
743,  482.083, 201.802, 0,  511.623, 200.092, 0,  514.500, 164.583, 0,  544.366, 157.307, 0
744,  482.085, 200.851, 0,  511.485, 199.052, 0,  514.295, 163.557, 0,  544.340, 156.280, 0
745,  481.870, 200.207, 0,  511.162, 198.092, 0,  514.150, 162.823, 0,  543.918, 155.546, 0
746,  481.628, 199.383, 0,  510.930, 197.281, 0,  513.940, 162.120, 0,  543.842, 154.535, 0
747,  481.804, 198.533, 0,  511.016, 196.441, 0,  514.035, 161.319, 0,  543.823, 153.875, 0
748,  481.804, 197.641, 0,  511.183, 195.817, 0,  514.313, 160.383, 0,  544.396, 153.094, 0
749,  481.545, 196.943, 0,  510.848, 195.096, 0,  513.983, 159.670, 0,  543.742, 152.452, 0
750,  481.652, 196.359, 0,  510.612, 194.306, 0,  513.948, 159.293, 0,  543.703, 151.990, 0
751,  481.667, 195.419, 0,  510.627, 193.788, 0,  514.115, 158.451, 0,  543.806, 151.237, 0
752,  481.652, 194.717, 0,  510.393, 193.041, 0,  513.765, 157.548, 0,  543.430, 150.387, 0
