----------環境----------
シーン数,      1130
ターゲット数,  4
インターバル,  1
フレームレート,30Fps
スケール,      1.000
長さ単位,      cm
----------2Dオブジェクト----------
1,｢｣
2,｢｣
3,｢｣
4,｢｣
----------データ----------
シーン,   1X, 1Y, レベル,   2X, 2Y, レベル,   3X, 3Y, レベル,   4X, 4Y, レベル
510,  389.749, 430.657, 0,  351.057, 430.636, 0,  358.855, 394.953, 0,  319.388, 389.806, 0
511,  389.563, 430.222, 0,  350.596, 430.339, 0,  358.351, 394.776, 0,  318.766, 389.516, 0
512,  389.240, 429.953, 0,  350.336, 430.296, 0,  357.926, 394.599, 0,  318.363, 389.552, 0
513,  388.879, 429.832, 0,  350.164, 430.089, 0,  357.812, 394.312, 0,  318.287, 389.455, 0
514,  388.706, 429.763, 0,  349.906, 429.978, 0,  357.657, 394.249, 0,  318.149, 389.343, 0
515,  388.607, 429.844, 0,  349.653, 430.076, 0,  357.473, 394.319, 0,  318.071, 389.614, 0
516,  388.318, 429.882, 0,  349.439, 430.357, 0,  357.231, 394.538, 0,  317.776, 389.815, 0
517,  388.349, 430.059, 0,  349.377, 430.482, 0,  357.068, 394.597, 0,  317.443, 389.834, 0
518,  388.494, 430.420, 0,  349.520, 430.912, 0,  357.198, 394.905, 0,  317.550, 390.221, 0
519,  388.627, 430.655, 0,  349.677, 431.162, 0,  357.548, 395.272, 0,  317.881, 390.719, 0
520,  388.972, 431.067, 0,  350.180, 431.531, 0,  357.979, 395.757, 0,  318.187, 390.983, 0
521,  389.301, 431.711, 0,  350.487, 431.991, 0,  358.404, 396.101, 0,  318.540, 391.244, 0
522,  389.605, 432.070, 0,  350.681, 432.315, 0,  358.702, 396.378, 0,  319.113, 391.682, 0
523,  389.497, 432.320, 0,  350.586, 432.552, 0,  358.534, 396.833, 0,  319.110, 392.000, 0
524,  389.446, 432.611, 0,  350.445, 432.952, 0,  358.513, 397.065, 0,  318.917, 392.406, 0
525,  389.563, 432.960, 0,  350.574, 433.404, 0,  358.518, 397.507, 0,  319.016, 393.003, 0
526,  389.643, 433.511, 0,  350.706, 433.969, 0,  358.629, 398.086, 0,  319.096, 393.524, 0
527,  389.966, 434.172, 0,  351.172, 434.568, 0,  359.090, 398.742, 0,  319.395, 393.984, 0
528,  390.731, 434.966, 0,  351.651, 435.319, 0,  359.721, 399.417, 0,  319.959, 394.615, 0
529,  390.700, 435.539, 0,  351.854, 435.876, 0,  359.896, 400.011, 0,  320.333, 395.194, 0
530,  390.642, 436.145, 0,  351.658, 436.316, 0,  359.737, 400.559, 0,  320.240, 395.847, 0
531,  390.601, 436.669, 0,  351.740, 436.991, 0,  359.811, 401.164, 0,  320.401, 396.280, 0
532,  390.523, 437.213, 0,  351.580, 437.260, 0,  359.737, 401.534, 0,  320.293, 396.668, 0
533,  389.920, 437.506, 0,  351.247, 437.546, 0,  359.339, 401.755, 0,  319.938, 396.901, 0
534,  389.471, 437.615, 0,  350.463, 437.812, 0,  358.567, 402.011, 0,  319.395, 397.100, 0
535,  388.250, 437.506, 0,  349.232, 437.724, 0,  357.175, 401.913, 0,  317.927, 397.104, 0
536,  386.938, 437.170, 0,  348.117, 437.687, 0,  355.845, 401.928, 0,  316.239, 397.318, 0
537,  385.824, 436.892, 0,  346.734, 437.369, 0,  354.438, 401.652, 0,  314.734, 397.315, 0
538,  384.259, 436.288, 0,  345.027, 437.031, 0,  352.249, 401.314, 0,  312.601, 397.248, 0
539,  382.763, 435.610, 0,  343.260, 436.489, 0,  350.229, 400.942, 0,  310.105, 397.088, 0
540,  381.520, 435.090, 0,  341.864, 436.332, 0,  348.810, 400.789, 0,  308.415, 397.095, 0
541,  380.034, 434.915, 0,  340.474, 436.328, 0,  347.536, 400.899, 0,  307.194, 397.168, 0
542,  378.383, 434.669, 0,  338.751, 435.886, 0,  345.603, 400.438, 0,  305.432, 396.699, 0
543,  376.142, 434.290, 0,  336.252, 435.584, 0,  342.989, 399.886, 0,  302.800, 396.252, 0
544,  373.306, 433.759, 0,  333.079, 435.382, 0,  339.307, 399.509, 0,  298.788, 396.253, 0
545,  370.388, 433.180, 0,  330.000, 435.100, 0,  335.769, 399.174, 0,  294.744, 396.175, 0
546,  367.798, 432.689, 0,  327.384, 434.886, 0,  332.936, 399.057, 0,  291.399, 396.227, 0
547,  364.989, 432.098, 0,  324.667, 434.437, 0,  330.146, 398.826, 0,  288.624, 396.006, 0
548,  362.783, 431.663, 0,  322.030, 434.185, 0,  327.308, 398.373, 0,  285.743, 395.833, 0
549,  360.489, 431.066, 0,  319.441, 433.611, 0,  324.498, 397.925, 0,  282.555, 395.746, 0
550,  358.376, 430.409, 0,  317.169, 433.286, 0,  322.290, 397.410, 0,  280.003, 395.574, 0
551,  355.907, 430.011, 0,  314.765, 432.684, 0,  320.090, 396.962, 0,  277.877, 394.867, 0
552,  352.852, 429.670, 0,  311.848, 432.287, 0,  317.220, 396.538, 0,  275.216, 394.105, 0
553,  350.238, 428.852, 0,  309.094, 431.885, 0,  314.145, 396.038, 0,  272.241, 393.727, 0
554,  347.690, 428.625, 0,  306.213, 431.694, 0,  311.259, 395.983, 0,  268.944, 393.633, 0
555,  344.995, 428.707, 0,  303.759, 431.468, 0,  308.937, 395.770, 0,  266.433, 393.180, 0
556,  342.576, 429.109, 0,  301.278, 431.564, 0,  306.635, 395.764, 0,  264.324, 393.044, 0
557,  339.757, 429.459, 0,  298.744, 431.550, 0,  304.014, 395.619, 0,  262.022, 392.648, 0
558,  336.761, 429.511, 0,  295.639, 431.634, 0,  300.873, 395.388, 0,  259.039, 392.298, 0
559,  333.620, 429.408, 0,  292.081, 431.924, 0,  297.256, 395.536, 0,  254.909, 392.705, 0
560,  331.005, 429.741, 0,  289.403, 431.868, 0,  294.444, 395.542, 0,  251.463, 392.348, 0
561,  328.716, 430.311, 0,  287.332, 432.220, 0,  292.710, 395.836, 0,  249.563, 392.572, 0
562,  326.519, 430.778, 0,  285.105, 432.536, 0,  290.849, 396.130, 0,  248.379, 392.771, 0
563,  323.878, 431.116, 0,  282.744, 432.483, 0,  288.644, 395.932, 0,  246.525, 392.280, 0
564,  321.746, 431.508, 0,  280.531, 432.749, 0,  286.258, 396.037, 0,  244.264, 392.411, 0
565,  319.683, 431.522, 0,  277.817, 432.859, 0,  283.606, 396.260, 0,  241.297, 392.497, 0
566,  317.370, 432.010, 0,  275.381, 433.156, 0,  280.959, 396.503, 0,  238.089, 392.581, 0
567,  314.974, 432.649, 0,  273.114, 434.016, 0,  278.720, 397.386, 0,  235.480, 393.238, 0
568,  313.016, 433.632, 0,  271.070, 434.770, 0,  276.953, 398.253, 0,  233.726, 393.935, 0
569,  311.109, 434.788, 0,  269.423, 435.553, 0,  275.561, 399.017, 0,  232.601, 394.466, 0
570,  308.792, 435.536, 0,  267.024, 436.135, 0,  273.639, 399.824, 0,  230.879, 394.906, 0
571,  306.287, 436.103, 0,  264.416, 436.665, 0,  271.058, 400.421, 0,  228.394, 395.047, 0
572,  303.605, 436.405, 0,  261.667, 437.008, 0,  268.319, 400.772, 0,  225.754, 395.411, 0
573,  300.450, 436.366, 0,  258.660, 437.166, 0,  265.490, 400.879, 0,  222.761, 396.000, 0
574,  297.689, 436.405, 0,  255.859, 437.084, 0,  262.729, 400.779, 0,  220.048, 396.330, 0
575,  294.691, 436.052, 0,  252.992, 436.996, 0,  260.102, 400.941, 0,  217.254, 396.746, 0
576,  291.885, 435.906, 0,  250.336, 436.810, 0,  257.410, 400.779, 0,  214.581, 396.499, 0
577,  288.819, 435.660, 0,  247.500, 436.568, 0,  254.670, 400.495, 0,  212.195, 396.280, 0
578,  285.848, 435.112, 0,  244.417, 436.409, 0,  251.384, 400.457, 0,  209.314, 396.348, 0
579,  282.772, 434.772, 0,  240.897, 436.202, 0,  247.618, 400.289, 0,  205.352, 396.300, 0
580,  279.413, 434.365, 0,  237.496, 435.996, 0,  243.921, 400.128, 0,  201.044, 396.389, 0
581,  276.144, 434.210, 0,  234.484, 436.054, 0,  240.726, 400.111, 0,  197.560, 396.414, 0
582,  273.510, 434.365, 0,  231.918, 436.059, 0,  238.190, 400.203, 0,  195.033, 396.429, 0
583,  270.838, 434.121, 0,  229.312, 435.965, 0,  235.789, 400.026, 0,  193.088, 396.310, 0
584,  268.662, 434.035, 0,  227.107, 435.866, 0,  233.378, 399.857, 0,  190.951, 396.208, 0
585,  266.500, 433.910, 0,  225.126, 435.579, 0,  231.412, 399.797, 0,  189.050, 396.041, 0
586,  263.825, 433.651, 0,  222.527, 435.137, 0,  228.833, 399.600, 0,  186.836, 395.842, 0
587,  260.761, 433.045, 0,  219.589, 434.891, 0,  225.805, 399.020, 0,  184.248, 395.793, 0
588,  257.590, 432.590, 0,  216.284, 434.663, 0,  222.518, 398.371, 0,  180.926, 395.754, 0
589,  254.123, 432.232, 0,  212.706, 434.491, 0,  218.739, 398.248, 0,  177.022, 395.756, 0
590,  250.680, 431.990, 0,  209.319, 434.396, 0,  215.080, 398.201, 0,  172.869, 395.682, 0
591,  247.473, 432.034, 0,  206.306, 434.240, 0,  211.768, 398.156, 0,  169.193, 395.632, 0
592,  244.527, 431.882, 0,  203.381, 434.116, 0,  208.868, 397.971, 0,  166.320, 395.382, 0
593,  242.206, 431.412, 0,  200.533, 433.959, 0,  206.172, 397.949, 0,  163.169, 395.063, 0
594,  239.663, 431.005, 0,  198.087, 433.704, 0,  203.383, 397.690, 0,  160.293, 394.945, 0
595,  237.416, 430.900, 0,  195.876, 433.433, 0,  201.404, 397.140, 0,  157.883, 394.819, 0
596,  235.053, 430.718, 0,  193.424, 433.663, 0,  198.903, 397.329, 0,  155.517, 395.188, 0
597,  232.883, 430.898, 0,  191.188, 433.599, 0,  196.477, 397.196, 0,  153.306, 394.983, 0
598,  230.787, 430.990, 0,  189.148, 433.789, 0,  194.420, 397.307, 0,  151.334, 395.110, 0
599,  229.146, 431.211, 0,  187.355, 434.177, 0,  192.618, 397.569, 0,  149.468, 395.347, 0
600,  228.043, 431.744, 0,  186.301, 434.552, 0,  191.595, 397.669, 0,  148.449, 395.280, 0
601,  226.891, 432.123, 0,  185.339, 435.083, 0,  190.897, 397.984, 0,  147.344, 395.676, 0
602,  226.208, 432.623, 0,  184.512, 435.704, 0,  189.950, 398.497, 0,  146.332, 396.006, 0
603,  225.953, 433.341, 0,  184.344, 436.150, 0,  189.591, 398.988, 0,  145.902, 396.029, 0
604,  225.789, 433.981, 0,  184.375, 436.747, 0,  189.661, 399.467, 0,  146.143, 396.265, 0
605,  225.750, 434.453, 0,  184.211, 437.296, 0,  189.555, 400.150, 0,  146.079, 397.212, 0
606,  225.688, 434.880, 0,  184.187, 437.685, 0,  189.529, 400.785, 0,  146.133, 397.864, 0
607,  225.919, 435.246, 0,  184.527, 438.068, 0,  189.925, 401.034, 0,  146.506, 398.527, 0
608,  225.915, 435.417, 0,  184.565, 438.192, 0,  189.941, 401.137, 0,  146.968, 398.745, 0
609,  225.599, 435.392, 0,  184.360, 438.264, 0,  189.632, 401.113, 0,  146.651, 398.780, 0
610,  225.247, 435.126, 0,  184.118, 438.222, 0,  189.407, 401.037, 0,  146.527, 398.653, 0
611,  225.163, 434.828, 0,  183.962, 438.165, 0,  189.275, 401.080, 0,  146.402, 398.815, 0
612,  225.395, 434.895, 0,  184.399, 438.079, 0,  189.551, 400.942, 0,  146.592, 398.831, 0
613,  226.378, 434.919, 0,  185.167, 437.891, 0,  190.405, 400.835, 0,  147.472, 398.493, 0
614,  227.373, 434.952, 0,  186.213, 437.892, 0,  191.535, 400.804, 0,  148.742, 398.432, 0
615,  228.673, 435.096, 0,  187.378, 438.129, 0,  193.044, 401.054, 0,  150.237, 398.682, 0
616,  229.894, 435.250, 0,  188.989, 438.118, 0,  194.458, 400.904, 0,  151.765, 398.544, 0
617,  231.177, 435.584, 0,  190.460, 438.263, 0,  195.831, 401.182, 0,  153.098, 398.734, 0
618,  232.878, 435.829, 0,  191.844, 438.560, 0,  197.286, 401.460, 0,  154.519, 398.904, 0
619,  234.536, 436.287, 0,  193.421, 438.970, 0,  199.105, 401.994, 0,  156.346, 398.905, 0
620,  235.917, 436.590, 0,  194.915, 439.378, 0,  200.575, 402.624, 0,  157.982, 399.241, 0
621,  237.418, 436.933, 0,  196.272, 439.838, 0,  201.825, 402.853, 0,  159.303, 400.008, 0
622,  239.534, 437.701, 0,  198.460, 440.326, 0,  203.886, 403.078, 0,  161.225, 400.642, 0
623,  241.818, 438.163, 0,  200.923, 440.876, 0,  206.484, 403.543, 0,  163.670, 400.787, 0
624,  243.791, 438.896, 0,  202.953, 441.419, 0,  208.930, 404.306, 0,  166.079, 401.179, 0
625,  245.806, 439.398, 0,  204.963, 441.832, 0,  211.022, 404.898, 0,  168.150, 401.740, 0
626,  247.329, 439.932, 0,  206.844, 442.309, 0,  212.848, 405.206, 0,  170.230, 401.956, 0
627,  249.264, 440.274, 0,  208.670, 442.670, 0,  214.684, 405.801, 0,  172.079, 402.079, 0
628,  251.510, 440.728, 0,  210.527, 442.817, 0,  216.917, 405.857, 0,  174.199, 402.110, 0
629,  253.949, 440.854, 0,  212.896, 442.973, 0,  219.263, 406.075, 0,  176.606, 402.252, 0
630,  256.470, 440.995, 0,  215.570, 443.204, 0,  221.955, 406.138, 0,  179.231, 402.273, 0
631,  259.061, 441.343, 0,  218.276, 443.306, 0,  224.669, 406.341, 0,  182.060, 402.319, 0
632,  261.709, 441.582, 0,  220.951, 443.711, 0,  227.158, 406.707, 0,  184.709, 402.532, 0
633,  264.365, 441.885, 0,  223.599, 443.816, 0,  229.762, 406.848, 0,  187.110, 403.075, 0
634,  266.939, 442.207, 0,  226.057, 443.981, 0,  232.436, 407.003, 0,  190.117, 403.616, 0
635,  269.856, 442.433, 0,  228.947, 444.147, 0,  235.311, 407.105, 0,  193.003, 403.594, 0
636,  272.655, 442.777, 0,  231.829, 444.460, 0,  238.205, 407.299, 0,  195.944, 403.736, 0
637,  275.101, 443.005, 0,  234.447, 444.485, 0,  241.099, 407.399, 0,  198.684, 403.719, 0
638,  277.687, 443.226, 0,  236.903, 444.770, 0,  244.000, 407.602, 0,  201.473, 403.747, 0
639,  280.097, 443.446, 0,  239.277, 444.824, 0,  246.474, 407.862, 0,  204.095, 403.706, 0
640,  282.568, 443.474, 0,  241.850, 444.958, 0,  248.935, 408.010, 0,  206.784, 403.834, 0
641,  284.789, 443.845, 0,  244.027, 444.973, 0,  251.229, 407.967, 0,  209.090, 403.746, 0
642,  287.081, 443.970, 0,  246.322, 444.953, 0,  253.641, 408.026, 0,  211.360, 403.674, 0
643,  289.258, 444.186, 0,  248.821, 445.171, 0,  255.818, 408.147, 0,  213.737, 403.773, 0
644,  291.648, 444.440, 0,  250.985, 445.272, 0,  258.175, 408.188, 0,  216.087, 403.748, 0
645,  293.790, 444.821, 0,  253.091, 445.671, 0,  260.550, 408.487, 0,  218.291, 403.855, 0
646,  295.632, 445.021, 0,  254.918, 445.918, 0,  262.417, 408.974, 0,  220.158, 404.030, 0
647,  297.408, 445.357, 0,  256.869, 446.050, 0,  264.108, 409.036, 0,  222.085, 404.006, 0
648,  298.781, 445.698, 0,  258.414, 446.326, 0,  265.593, 409.285, 0,  223.699, 404.277, 0
649,  300.415, 445.964, 0,  259.862, 446.585, 0,  267.000, 409.646, 0,  225.045, 404.749, 0
650,  302.200, 446.185, 0,  261.413, 446.761, 0,  268.746, 409.702, 0,  226.614, 404.708, 0
651,  303.932, 446.453, 0,  263.257, 446.972, 0,  270.558, 409.878, 0,  228.520, 404.802, 0
652,  305.823, 446.474, 0,  265.147, 447.012, 0,  272.462, 409.950, 0,  230.500, 404.848, 0
653,  307.586, 446.487, 0,  266.996, 446.972, 0,  274.395, 409.950, 0,  232.488, 404.804, 0
654,  309.600, 446.474, 0,  268.941, 446.902, 0,  276.227, 409.890, 0,  234.323, 404.822, 0
655,  311.456, 446.415, 0,  270.808, 446.918, 0,  278.189, 409.907, 0,  236.242, 404.847, 0
656,  313.361, 446.820, 0,  272.847, 447.102, 0,  280.248, 410.126, 0,  238.323, 404.822, 0
657,  315.087, 446.985, 0,  274.654, 447.213, 0,  282.177, 410.117, 0,  240.206, 404.893, 0
658,  316.954, 447.155, 0,  275.980, 447.440, 0,  283.829, 410.368, 0,  241.777, 405.040, 0
659,  318.398, 447.325, 0,  277.555, 447.437, 0,  285.223, 410.513, 0,  243.315, 404.978, 0
660,  320.246, 447.262, 0,  279.186, 447.490, 0,  286.831, 410.629, 0,  244.790, 404.979, 0
661,  322.132, 447.360, 0,  281.134, 447.733, 0,  288.589, 410.625, 0,  246.392, 405.154, 0
662,  324.211, 447.727, 0,  283.278, 447.810, 0,  290.817, 410.807, 0,  248.696, 405.035, 0
663,  326.281, 448.177, 0,  285.400, 448.008, 0,  293.208, 410.943, 0,  251.110, 405.176, 0
664,  328.469, 448.526, 0,  287.668, 448.433, 0,  295.455, 411.274, 0,  253.564, 405.426, 0
665,  330.534, 448.756, 0,  289.748, 448.588, 0,  297.638, 411.730, 0,  255.650, 405.954, 0
666,  332.361, 449.242, 0,  291.599, 448.889, 0,  299.584, 411.990, 0,  257.630, 406.079, 0
667,  334.099, 449.339, 0,  293.072, 449.084, 0,  301.358, 412.162, 0,  259.429, 406.170, 0
668,  336.186, 449.583, 0,  295.024, 449.450, 0,  303.302, 412.329, 0,  261.175, 406.296, 0
669,  337.710, 449.808, 0,  296.892, 449.516, 0,  305.092, 412.444, 0,  263.112, 406.524, 0
670,  339.819, 449.933, 0,  298.896, 449.648, 0,  307.033, 412.814, 0,  265.139, 406.935, 0
671,  341.832, 449.885, 0,  300.896, 449.648, 0,  309.017, 412.814, 0,  267.084, 407.009, 0
672,  344.172, 449.768, 0,  303.188, 449.698, 0,  311.432, 412.770, 0,  269.401, 406.978, 0
673,  346.710, 449.927, 0,  305.708, 449.654, 0,  314.310, 412.933, 0,  272.460, 407.054, 0
674,  349.196, 449.954, 0,  308.585, 449.703, 0,  317.251, 413.014, 0,  276.022, 407.229, 0
675,  351.778, 450.228, 0,  311.439, 449.959, 0,  320.404, 413.098, 0,  279.494, 407.361, 0
676,  354.758, 450.447, 0,  314.449, 450.173, 0,  323.730, 413.502, 0,  282.664, 407.588, 0
677,  357.312, 450.473, 0,  317.137, 450.149, 0,  326.430, 413.662, 0,  285.621, 407.964, 0
678,  359.277, 450.272, 0,  319.684, 450.211, 0,  328.713, 413.723, 0,  288.233, 408.138, 0
679,  361.722, 450.139, 0,  321.839, 449.976, 0,  330.886, 413.515, 0,  290.442, 407.875, 0
680,  363.650, 449.863, 0,  323.928, 449.651, 0,  332.986, 413.314, 0,  292.515, 407.801, 0
681,  365.735, 449.524, 0,  326.413, 449.466, 0,  335.300, 413.215, 0,  295.103, 407.806, 0
682,  368.636, 449.652, 0,  329.543, 449.412, 0,  339.035, 413.296, 0,  299.166, 407.777, 0
683,  371.698, 449.852, 0,  332.832, 449.402, 0,  342.932, 413.255, 0,  303.339, 407.561, 0
684,  374.226, 449.586, 0,  335.498, 449.426, 0,  345.269, 413.360, 0,  306.268, 407.786, 0
685,  376.624, 449.457, 0,  337.659, 449.520, 0,  347.257, 413.385, 0,  307.970, 407.954, 0
686,  378.792, 449.585, 0,  339.865, 449.463, 0,  349.619, 413.310, 0,  310.063, 407.759, 0
687,  380.968, 449.481, 0,  341.992, 449.365, 0,  351.787, 413.372, 0,  312.035, 407.855, 0
688,  383.194, 449.511, 0,  344.126, 449.453, 0,  353.925, 413.361, 0,  314.069, 407.809, 0
689,  385.524, 449.551, 0,  346.337, 449.455, 0,  356.085, 413.365, 0,  316.154, 407.770, 0
690,  387.856, 449.636, 0,  348.708, 449.470, 0,  358.374, 413.347, 0,  318.404, 407.839, 0
691,  389.984, 449.630, 0,  350.854, 449.332, 0,  360.865, 413.323, 0,  320.997, 407.651, 0
692,  391.920, 449.487, 0,  352.723, 449.169, 0,  362.687, 413.102, 0,  323.104, 407.666, 0
693,  393.810, 449.071, 0,  354.506, 448.812, 0,  364.092, 412.898, 0,  324.391, 407.410, 0
694,  395.581, 448.602, 0,  356.193, 448.176, 0,  365.768, 412.354, 0,  326.045, 406.833, 0
695,  397.435, 447.753, 0,  357.964, 447.440, 0,  367.543, 411.557, 0,  327.646, 406.137, 0
696,  399.465, 447.124, 0,  359.876, 446.729, 0,  369.481, 410.713, 0,  329.225, 405.190, 0
697,  401.595, 446.265, 0,  362.020, 445.935, 0,  371.712, 409.884, 0,  331.371, 404.324, 0
698,  403.169, 445.138, 0,  363.643, 444.933, 0,  373.215, 408.832, 0,  333.156, 403.334, 0
699,  405.083, 444.099, 0,  365.361, 443.713, 0,  374.915, 407.706, 0,  334.526, 402.200, 0
700,  406.733, 442.893, 0,  367.068, 442.566, 0,  376.548, 406.619, 0,  336.152, 401.060, 0
701,  408.447, 441.716, 0,  368.703, 441.297, 0,  378.052, 405.326, 0,  337.708, 399.761, 0
702,  409.837, 440.560, 0,  369.943, 440.113, 0,  379.523, 403.930, 0,  339.063, 398.447, 0
703,  411.570, 439.378, 0,  371.492, 439.215, 0,  381.070, 402.990, 0,  340.390, 397.422, 0
704,  413.052, 438.573, 0,  373.245, 438.341, 0,  382.698, 402.107, 0,  342.072, 396.561, 0
705,  414.762, 437.921, 0,  374.877, 437.632, 0,  384.220, 401.203, 0,  343.730, 396.056, 0
706,  416.292, 437.255, 0,  376.779, 437.104, 0,  386.087, 400.530, 0,  345.579, 395.785, 0
707,  418.240, 436.948, 0,  378.635, 436.691, 0,  387.874, 400.286, 0,  347.224, 395.461, 0
708,  420.314, 436.780, 0,  380.504, 436.455, 0,  390.027, 400.163, 0,  349.524, 395.055, 0
709,  422.314, 436.888, 0,  382.584, 436.428, 0,  392.296, 400.155, 0,  352.080, 394.965, 0
710,  424.279, 437.021, 0,  384.851, 436.707, 0,  394.370, 400.307, 0,  354.376, 395.171, 0
711,  426.016, 437.388, 0,  386.713, 437.085, 0,  396.225, 400.520, 0,  356.455, 395.329, 0
712,  428.110, 438.152, 0,  388.931, 437.480, 0,  398.728, 400.923, 0,  358.962, 395.582, 0
713,  429.868, 438.714, 0,  390.784, 438.204, 0,  400.842, 401.567, 0,  360.975, 396.079, 0
714,  431.948, 439.445, 0,  392.944, 438.794, 0,  402.936, 402.148, 0,  363.111, 396.627, 0
715,  434.232, 440.358, 0,  395.385, 439.598, 0,  405.431, 403.017, 0,  365.652, 397.162, 0
716,  436.254, 441.243, 0,  397.633, 440.331, 0,  407.823, 403.967, 0,  368.292, 398.077, 0
717,  438.429, 442.101, 0,  399.842, 441.049, 0,  410.110, 404.759, 0,  370.953, 398.699, 0
718,  440.840, 442.834, 0,  402.285, 441.897, 0,  412.728, 405.599, 0,  373.881, 399.331, 0
719,  443.138, 443.614, 0,  404.739, 442.418, 0,  415.212, 406.074, 0,  376.407, 399.920, 0
720,  445.397, 444.333, 0,  407.012, 443.122, 0,  417.762, 406.809, 0,  378.925, 400.714, 0
721,  447.492, 444.756, 0,  409.239, 443.599, 0,  419.930, 407.477, 0,  381.102, 401.406, 0
722,  449.224, 445.266, 0,  410.988, 443.833, 0,  421.921, 407.639, 0,  383.149, 401.371, 0
723,  450.836, 445.429, 0,  412.614, 444.084, 0,  423.568, 407.855, 0,  384.906, 401.690, 0
724,  452.793, 445.793, 0,  414.418, 444.348, 0,  425.428, 408.050, 0,  386.893, 401.877, 0
725,  454.404, 445.803, 0,  416.274, 444.387, 0,  427.387, 408.056, 0,  389.022, 401.746, 0
726,  456.015, 445.758, 0,  417.853, 444.155, 0,  428.951, 407.997, 0,  390.525, 401.670, 0
727,  457.367, 445.510, 0,  419.273, 444.125, 0,  430.492, 407.921, 0,  391.953, 401.651, 0
728,  458.695, 445.311, 0,  420.778, 443.893, 0,  431.944, 407.617, 0,  393.295, 401.432, 0
729,  460.036, 445.180, 0,  422.040, 443.730, 0,  433.253, 407.672, 0,  395.041, 401.416, 0
730,  461.119, 444.886, 0,  423.218, 443.365, 0,  434.439, 407.380, 0,  396.403, 401.191, 0
731,  462.306, 444.597, 0,  424.419, 442.944, 0,  435.645, 407.186, 0,  397.558, 400.814, 0
732,  463.046, 443.964, 0,  425.414, 442.614, 0,  436.591, 406.884, 0,  398.576, 400.421, 0
733,  464.067, 443.544, 0,  426.157, 442.056, 0,  437.381, 406.531, 0,  399.415, 400.025, 0
734,  464.811, 443.105, 0,  427.032, 441.375, 0,  438.119, 405.847, 0,  400.155, 399.418, 0
735,  465.393, 442.571, 0,  427.853, 440.956, 0,  438.936, 405.044, 0,  401.030, 398.635, 0
736,  465.890, 441.927, 0,  428.468, 440.236, 0,  439.370, 404.307, 0,  401.608, 397.885, 0
737,  466.724, 441.385, 0,  429.180, 439.524, 0,  440.076, 403.776, 0,  402.197, 397.003, 0
738,  467.716, 440.900, 0,  430.103, 439.147, 0,  441.257, 403.311, 0,  403.327, 396.603, 0
739,  468.093, 440.399, 0,  430.976, 438.413, 0,  441.993, 402.800, 0,  404.279, 396.032, 0
740,  469.010, 439.708, 0,  431.778, 437.893, 0,  442.936, 402.044, 0,  405.204, 395.147, 0
741,  469.709, 438.910, 0,  432.538, 437.187, 0,  443.578, 401.266, 0,  405.978, 394.538, 0
742,  470.818, 438.380, 0,  433.322, 436.641, 0,  444.399, 400.435, 0,  406.958, 394.205, 0
743,  472.078, 437.943, 0,  434.612, 436.016, 0,  445.875, 400.115, 0,  408.432, 393.704, 0
744,  473.401, 437.521, 0,  436.297, 435.526, 0,  447.447, 399.681, 0,  410.055, 392.867, 0
745,  474.689, 436.742, 0,  437.508, 434.952, 0,  448.645, 399.084, 0,  411.392, 392.265, 0
746,  475.689, 436.311, 0,  438.635, 434.190, 0,  449.836, 398.378, 0,  412.482, 391.700, 0
747,  477.089, 435.896, 0,  439.944, 433.956, 0,  451.104, 398.067, 0,  413.920, 391.242, 0
748,  478.254, 435.574, 0,  441.226, 433.782, 0,  452.630, 398.106, 0,  415.246, 391.271, 0
749,  479.168, 435.189, 0,  442.488, 433.220, 0,  453.823, 397.608, 0,  416.593, 390.839, 0
750,  480.482, 434.695, 0,  443.593, 432.980, 0,  454.737, 397.207, 0,  417.478, 390.386, 0
751,  481.908, 434.523, 0,  444.972, 432.660, 0,  456.226, 396.973, 0,  418.764, 390.308, 0
752,  483.359, 434.364, 0,  446.478, 432.223, 0,  457.990, 396.789, 0,  420.579, 389.921, 0
753,  484.505, 433.974, 0,  447.708, 432.032, 0,  459.195, 396.536, 0,  422.035, 389.804, 0
754,  485.816, 433.934, 0,  448.838, 431.976, 0,  460.234, 396.177, 0,  423.078, 389.636, 0
755,  486.985, 434.000, 0,  450.190, 431.972, 0,  461.693, 396.257, 0,  424.642, 389.417, 0
756,  488.258, 434.086, 0,  451.652, 431.984, 0,  463.310, 396.213, 0,  426.257, 389.203, 0
757,  489.457, 434.096, 0,  452.945, 431.815, 0,  464.823, 396.197, 0,  428.003, 389.206, 0
758,  490.842, 433.918, 0,  454.325, 431.622, 0,  466.017, 396.080, 0,  429.495, 389.025, 0
759,  492.015, 433.754, 0,  455.710, 431.329, 0,  467.304, 395.906, 0,  430.965, 388.847, 0
760,  493.290, 433.530, 0,  456.874, 431.130, 0,  468.848, 395.757, 0,  432.077, 388.690, 0
761,  494.641, 433.369, 0,  458.194, 431.020, 0,  470.128, 395.669, 0,  433.326, 388.543, 0
762,  495.718, 432.938, 0,  459.476, 430.556, 0,  471.158, 395.292, 0,  434.859, 387.831, 0
763,  497.077, 432.872, 0,  460.764, 430.252, 0,  472.550, 394.839, 0,  436.060, 387.390, 0
764,  498.345, 432.680, 0,  462.285, 430.195, 0,  474.290, 394.616, 0,  437.736, 387.423, 0
765,  499.824, 432.724, 0,  463.710, 430.212, 0,  475.875, 394.625, 0,  439.308, 387.346, 0
