15.681,27.29,6.692
15.877,27.301,6.657
16.051,27.309,6.631
16.231,27.325,6.583
16.358,27.325,6.538
16.492,27.336,6.496
16.575,27.339,6.481
16.641,27.346,6.48
16.719,27.357,6.476
16.779,27.366,6.465
16.853,27.357,6.464
16.89,27.36,6.478
16.884,27.365,6.467
16.889,27.353,6.459
16.921,27.355,6.468
16.995,27.359,6.491
17.045,27.37,6.502
17.023,27.361,6.505
16.946,27.351,6.517
16.904,27.346,6.547
16.933,27.338,6.602
17.021,27.342,6.607
17.147,27.353,6.622
17.281,27.369,6.621
17.414,27.383,6.637
17.526,27.398,6.645
17.622,27.407,6.666
17.746,27.415,6.661
17.91,27.418,6.668
18.09,27.424,6.685
18.235,27.445,6.681
18.439,27.425,6.623
18.599,27.439,6.594
18.803,27.415,6.529
19.025,27.416,6.466
19.258,27.414,6.417
19.5,27.407,6.324
19.789,27.389,6.214
20.082,27.372,6.131
20.368,27.351,6.038
20.611,27.321,5.927
20.815,27.291,5.841
21.038,27.281,5.774
21.227,27.26,5.743
21.396,27.235,5.688
21.528,27.211,5.635
21.709,27.188,5.582
21.904,27.167,5.538
22.14,27.125,5.439
22.337,27.084,5.331
22.511,27.055,5.26
22.641,27.018,5.205
22.775,26.998,5.179
22.887,26.987,5.165
22.992,26.969,5.174
23.077,26.95,5.183
23.119,26.96,5.225
23.235,26.946,5.244
23.386,26.93,5.28
23.564,26.91,5.298
23.708,26.899,5.364
23.879,26.885,5.427
24.083,26.874,5.491
24.323,26.841,5.513
24.53,26.811,5.562
24.707,26.785,5.6
24.859,26.763,5.661
24.996,26.757,5.723
25.101,26.746,5.824
25.145,26.756,5.919
25.217,26.772,5.975
25.247,26.779,6.003
25.216,26.811,6.059
25.195,26.815,6.101
25.252,26.814,6.143
25.321,26.81,6.193
25.379,26.806,6.218
25.464,26.805,6.271
25.557,26.802,6.306
25.613,26.804,6.323
25.647,26.809,6.345
25.657,26.838,6.359
25.686,26.851,6.445
25.787,26.872,6.52
25.893,26.881,6.604
26.005,26.871,6.694
26.07,26.87,6.798
26.187,26.885,6.938
26.345,26.861,7.095
26.509,26.85,7.226
26.521,26.871,7.427
26.436,26.941,7.616
26.349,27.004,7.805
26.265,27.032,8.005
26.207,27.077,8.158
26.149,27.117,8.279
26.125,27.138,8.376
26.151,27.146,8.444
26.219,27.134,8.493
26.274,27.129,8.52
26.284,27.127,8.564
26.331,27.128,8.576
26.382,27.118,8.621
26.41,27.114,8.682
26.389,27.131,8.75
26.362,27.127,8.776
26.356,27.141,8.899
26.347,27.161,8.988
26.267,27.196,9.115
26.129,27.212,9.299
25.913,27.273,9.509
25.719,27.302,9.719
25.53,27.343,9.951
25.285,27.398,10.156
25.082,27.442,10.314
24.898,27.464,10.475
24.749,27.478,10.622
24.6,27.501,10.758
24.48,27.523,10.883
24.413,27.542,10.979
24.388,27.537,11.059
24.396,27.539,11.091
24.373,27.554,11.099
24.354,27.55,11.075
24.427,27.54,11.102
24.526,27.531,11.119
24.611,27.526,11.146
24.674,27.531,11.177
24.623,27.566,11.095
24.516,27.616,10.979
24.386,27.647,10.873
24.35,27.643,10.902
24.388,27.634,11.008
24.439,27.625,11.124
24.477,27.619,11.198
24.496,27.606,11.308
24.528,27.608,11.391
24.505,27.605,11.477
24.517,27.603,11.555
24.456,27.618,11.643
24.377,27.638,11.627
24.266,27.642,11.621
24.193,27.661,11.66
24.206,27.645,11.764
24.151,27.642,11.883
24.163,27.636,11.969
24.124,27.63,12.087
24.102,27.638,12.219
24.097,27.632,12.349
24.108,27.623,12.48
24.111,27.61,12.581
24.136,27.597,12.754
24.126,27.603,12.967
24.116,27.58,13.202
24.108,27.536,13.457
24.147,27.487,13.731
24.133,27.466,13.997
24.179,27.429,14.246
24.264,27.404,14.498
24.322,27.357,14.737
24.362,27.329,14.938
24.397,27.282,15.166
24.445,27.225,15.352
24.45,27.227,15.51
24.463,27.18,15.66
24.448,27.159,15.802
24.432,27.14,15.917
24.383,27.116,16.065
24.279,27.098,16.211
24.198,27.064,16.368
24.106,27.042,16.528
24.039,27.026,16.691
23.938,27.017,16.813
23.774,27.002,16.927
23.666,27.018,17.028
23.597,26.999,17.123
23.603,26.996,17.211
23.562,27.003,17.272
23.536,27.001,17.344
23.535,26.99,17.39
23.539,26.998,17.436
23.575,27.012,17.454
23.56,27.038,17.448
23.547,27.051,17.479
23.496,27.024,17.586
23.445,26.991,17.75
23.377,26.986,17.907
23.296,26.946,18.035
23.183,26.928,18.147
23.065,26.883,18.272
22.947,26.872,18.393
22.854,26.837,18.514
22.734,26.824,18.588
22.613,26.795,18.674
22.535,26.766,18.76
22.451,26.76,18.83
22.408,26.716,18.919
22.388,26.714,19.001
22.343,26.692,19.094
22.298,26.645,19.196
22.24,26.617,19.3
22.234,26.596,19.411
22.215,26.547,19.517
22.169,26.539,19.589
22.119,26.514,19.639
22.099,26.495,19.682
22.081,26.478,19.753
22.074,26.462,19.805
22.082,26.466,19.855
22.087,26.447,19.875
22.089,26.45,19.89
22.057,26.453,19.929
22.041,26.433,19.958
22.021,26.439,19.986
21.971,26.429,20.018
21.939,26.424,20.044
21.927,26.421,20.086
21.932,26.403,20.13
21.933,26.39,20.199
21.944,26.36,20.233
21.937,26.362,20.271
21.907,26.365,20.298
21.88,26.382,20.299
21.87,26.399,20.244
21.863,26.4,20.246
21.893,26.403,20.272
21.929,26.399,20.288
21.974,26.412,20.28
21.965,26.414,20.262
21.966,26.433,20.239
21.998,26.426,20.253
22.027,26.424,20.276
22.074,26.405,20.302
22.072,26.414,20.313
22.045,26.424,20.323
22.03,26.425,20.328
22.058,26.418,20.347
22.14,26.389,20.414
22.185,26.377,20.473
22.23,26.373,20.508
22.263,26.368,20.525
22.295,26.389,20.533
22.346,26.389,20.55
22.39,26.385,20.554
22.425,26.383,20.593
22.465,26.354,20.612
22.475,26.381,20.609
22.494,26.382,20.626
22.514,26.364,20.646
22.488,26.355,20.667
22.418,26.354,20.692
22.297,26.371,20.688
22.174,26.363,20.71
22.104,26.36,20.754
22.015,26.356,20.824
21.939,26.347,20.866
21.862,26.308,20.929
21.801,26.32,20.963
21.744,26.307,20.988
21.665,26.318,20.966
21.577,26.327,20.938
21.471,26.341,20.898
21.348,26.36,20.851
21.298,26.368,20.813
21.236,26.388,20.784
21.155,26.423,20.74
21.028,26.483,20.585
20.904,26.526,20.476
20.782,26.551,20.395
20.728,26.553,20.381
20.674,26.552,20.362
20.558,26.581,20.306
20.394,26.62,20.164
20.241,26.655,20.015
20.101,26.724,19.854
19.984,26.77,19.732
19.865,26.817,19.568
19.789,26.87,19.354
19.703,26.937,19.125
19.621,26.999,18.879
19.569,27.027,18.678
19.516,27.059,18.524
19.512,27.092,18.384
19.501,27.119,18.26
19.508,27.134,18.153
19.487,27.147,18.058
19.443,27.177,17.94
19.411,27.182,17.859
19.385,27.181,17.811
19.331,27.233,17.701
19.299,27.289,17.491
19.258,27.345,17.19
19.208,27.414,16.971
19.212,27.452,16.812
19.234,27.488,16.636
19.283,27.517,16.485
19.355,27.544,16.323
19.423,27.594,16.119
19.507,27.621,15.898
19.613,27.645,15.732
19.727,27.66,15.56
19.873,27.686,15.372
19.956,27.692,15.247
20.014,27.712,15.15
20.01,27.695,15.085
19.944,27.691,15.06
19.856,27.678,15.065
19.705,27.671,15.128
19.56,27.671,15.186
19.387,27.65,15.261
19.265,27.626,15.316
19.216,27.624,15.391
19.213,27.637,15.424
19.194,27.643,15.411
19.174,27.63,15.276
19.168,27.649,15.199
19.25,27.655,15.172
19.337,27.64,15.184
19.413,27.657,15.159
19.463,27.67,15.148
19.458,27.675,15.104
19.419,27.647,14.998
19.346,27.658,15.006
19.393,27.662,15.043
19.423,27.644,15.044
19.442,27.643,15.075
19.432,27.658,15.09
19.413,27.656,15.114
19.337,27.65,15.116
19.201,27.621,15.058
19.1,27.608,15.013
19.13,27.604,15.011
19.249,27.628,15.052
19.399,27.643,15.069
19.513,27.647,15.056
19.633,27.662,15.1
19.765,27.668,15.097
19.912,27.684,15.156
20.006,27.701,15.221
20.123,27.702,15.274
20.176,27.69,15.311
20.244,27.698,15.348
20.356,27.699,15.402
20.467,27.72,15.446
20.521,27.711,15.486
20.526,27.719,15.515
20.488,27.707,15.54
20.475,27.696,15.582
20.484,27.698,15.571
20.499,27.699,15.573
20.479,27.695,15.585
20.46,27.68,15.602
20.438,27.691,15.659
20.423,27.697,15.675
20.441,27.69,15.716
20.493,27.69,15.769
20.544,27.686,15.815
20.585,27.687,15.873
20.577,27.695,15.953
20.574,27.683,15.996
20.584,27.687,16.093
20.597,27.672,16.193
20.575,27.672,16.258
20.538,27.668,16.292
20.48,27.684,16.33
20.458,27.679,16.383
20.491,27.675,16.473
20.499,27.68,16.534
20.511,27.668,16.611
20.56,27.67,16.653
20.608,27.663,16.653
20.645,27.677,16.613
20.65,27.702,16.498
20.649,27.697,16.404
20.714,27.709,16.381
20.796,27.696,16.359
20.793,27.715,16.269
20.773,27.695,16.184
20.732,27.705,16.09
20.653,27.716,16.018
20.589,27.7,15.934
20.473,27.688,15.866
20.365,27.687,15.777
20.313,27.682,15.727
20.267,27.686,15.632
20.207,27.677,15.551
20.142,27.679,15.457
20.071,27.655,15.335
20.064,27.655,15.259
20.088,27.67,15.222
20.097,27.666,15.155
20.104,27.661,15.077
20.137,27.662,15.034
20.186,27.659,15.049
20.227,27.682,15.082
20.289,27.675,15.048
20.356,27.672,15.052
20.47,27.681,15.113
20.619,27.684,15.166
20.703,27.708,15.17
20.788,27.692,15.107
20.907,27.7,15.023
21.128,27.701,15.034
21.341,27.729,15.003
21.576,27.725,14.898
21.749,27.712,14.712
21.998,27.714,14.547
22.249,27.7,14.466
22.494,27.682,14.317
22.669,27.664,14.153
22.81,27.645,14.03
22.897,27.634,13.942
22.993,27.624,13.842
23.02,27.594,13.776
23.015,27.59,13.73
23.002,27.582,13.707
22.964,27.586,13.683
22.91,27.585,13.634
22.837,27.555,13.611
22.829,27.556,13.613
22.848,27.564,13.576
22.833,27.555,13.492
22.868,27.533,13.393
22.923,27.506,13.347
22.993,27.509,13.346
23.082,27.494,13.289
23.175,27.466,13.154
23.282,27.417,13.011
23.415,27.393,12.953
23.515,27.369,12.961
23.58,27.349,12.93
23.604,27.335,12.89
23.65,27.312,12.861
23.721,27.318,12.878
23.736,27.301,12.885
23.707,27.3,12.86
23.724,27.278,12.825
23.76,27.288,12.839
23.809,27.286,12.845
23.863,27.27,12.782
24.002,27.241,12.672
24.15,27.195,12.616
24.293,27.168,12.509
24.437,27.125,12.407
24.606,27.073,12.303
24.785,27.055,12.262
24.973,27.015,12.238
25.148,26.985,12.185
25.266,26.947,12.099
25.35,26.905,12.02
25.482,26.861,11.978
25.614,26.849,11.992
25.715,26.829,12.018
25.817,26.825,12.051
25.901,26.799,12.025
25.932,26.795,12.064
25.949,26.801,12.167
25.995,26.822,12.24
26.023,26.823,12.224
26.055,26.761,12.046
26.055,26.727,11.913
25.98,26.715,11.935
25.916,26.752,12.077
25.866,26.785,12.174
25.836,26.819,12.279
25.879,26.837,12.437
25.907,26.86,12.583
25.923,26.878,12.691
25.926,26.893,12.82
25.971,26.909,12.921
26.037,26.904,12.993
26.072,26.914,13.057
26.11,26.905,13.125
26.135,26.923,13.163
26.123,26.908,13.164
26.088,26.912,13.19
26.081,26.909,13.211
26.06,26.908,13.252
26.024,26.934,13.275
25.963,26.939,13.311
25.923,26.946,13.32
25.901,26.946,13.384
25.913,26.949,13.416
25.943,26.968,13.447
25.933,26.951,13.452
25.889,26.967,13.499
25.893,26.972,13.58
25.892,26.997,13.651
25.91,26.998,13.678
25.939,26.979,13.67
25.982,26.963,13.689
26.014,26.958,13.745
26.072,26.953,13.757
26.075,26.931,13.749
26.079,26.918,13.744
26.121,26.905,13.785
26.188,26.903,13.852
26.299,26.897,13.918
26.411,26.878,13.954
26.502,26.853,13.953
26.626,26.812,13.913
26.744,26.794,13.961
26.928,26.754,13.966
27.132,26.715,13.982
27.393,26.669,14.063
27.586,26.647,14.124
27.652,26.62,14.168
27.713,26.606,14.232
27.758,26.612,14.287
27.84,26.587,14.348
27.939,26.595,14.431
27.955,26.591,14.529
28.016,26.571,14.603
28.063,26.581,14.685
28.131,26.584,14.741
28.206,26.566,14.896
28.368,26.557,15.079
28.454,26.555,15.252
28.504,26.558,15.455
28.53,26.577,15.664
28.557,26.59,15.884
28.613,26.595,16.127
28.673,26.613,16.332
28.667,26.611,16.502
28.696,26.615,16.591
28.677,26.619,16.645
28.703,26.612,16.687
28.768,26.59,16.677
28.884,26.547,16.677
28.971,26.51,16.655
29.071,26.464,16.632
29.17,26.426,16.589
29.291,26.387,16.598
29.317,26.358,16.628
29.327,26.34,16.656
29.361,26.324,16.684
29.337,26.301,16.707
29.277,26.305,16.764
29.229,26.318,16.843
29.206,26.324,16.978
29.178,26.336,17.151
29.171,26.36,17.209
29.117,26.389,17.259
29.082,26.418,17.218
29.014,26.434,17.205
28.955,26.476,17.231
28.899,26.503,17.323
28.883,26.517,17.434
28.867,26.545,17.484
28.885,26.541,17.499
28.983,26.501,17.49
29.084,26.466,17.484
29.167,26.442,17.53
29.307,26.403,17.494
29.403,26.371,17.466
29.445,26.352,17.429
29.466,26.328,17.435
29.486,26.314,17.432
29.495,26.318,17.444
29.492,26.317,17.427
29.446,26.316,17.385
29.431,26.324,17.364
29.423,26.327,17.394
29.39,26.353,17.389
29.438,26.349,17.354
29.451,26.346,17.324
29.491,26.327,17.273
29.436,26.345,17.304
29.393,26.349,17.317
29.42,26.352,17.329
29.453,26.345,17.369
29.439,26.342,17.414
29.412,26.353,17.452
29.36,26.368,17.35
29.274,26.378,17.315
29.251,26.375,17.273
29.236,26.373,17.325
29.222,26.381,17.345
29.269,26.364,17.373
29.32,26.367,17.457
29.337,26.353,17.408
29.215,26.404,17.267
29.126,26.433,17.215
29.053,26.46,17.214
29.032,26.467,17.243
29.029,26.463,17.306
28.953,26.473,17.402
28.961,26.484,17.443
29.03,26.473,17.511
29.137,26.453,17.614
29.213,26.415,17.653
29.325,26.41,17.723
29.448,26.365,17.77
29.555,26.342,17.79
29.546,26.322,17.782
29.504,26.333,17.856
29.457,26.357,17.938
29.458,26.361,18.012
29.413,26.39,18.084
29.31,26.413,18.184
29.271,26.429,18.243
29.211,26.46,18.307
29.187,26.474,18.441
29.197,26.487,18.538
29.202,26.495,18.697
29.191,26.508,18.821
29.195,26.519,18.967
29.276,26.501,19.092
29.27,26.487,19.237
29.312,26.484,19.311
29.298,26.485,19.417
29.315,26.484,19.562
29.344,26.485,19.695
29.396,26.47,19.841
29.422,26.466,19.972
29.465,26.456,20.069
29.42,26.452,20.196
29.415,26.461,20.32
29.417,26.461,20.411
29.441,26.45,20.561
29.481,26.462,20.714
29.46,26.46,20.837
29.4,26.452,20.991
29.358,26.455,21.056
29.316,26.453,21.17
29.305,26.458,21.256
29.301,26.466,21.373
29.298,26.467,21.438
29.224,26.497,21.547
29.118,26.514,21.645
28.969,26.526,21.788
28.851,26.551,21.907
28.721,26.592,22.029
28.601,26.59,22.158
28.47,26.613,22.324
28.375,26.62,22.471
28.28,26.641,22.643
28.251,26.633,22.784
28.244,26.603,22.902
28.203,26.599,23.011
28.193,26.601,23.115
28.172,26.573,23.199
28.166,26.548,23.286
28.15,26.537,23.349
28.163,26.527,23.401
28.18,26.501,23.441
28.171,26.478,23.547
28.146,26.458,23.626
28.118,26.462,23.698
28.055,26.449,23.823
27.959,26.441,23.957
27.85,26.43,24.118
27.769,26.41,24.275
27.715,26.398,24.433
27.68,26.401,24.591
27.607,26.39,24.758
27.548,26.373,24.865
27.549,26.359,24.945
27.589,26.338,25.029
27.624,26.329,25.089
27.634,26.313,25.12
27.63,26.295,25.148
27.659,26.298,25.165
27.701,26.286,25.163
27.731,26.28,25.185
27.729,26.267,25.229
27.718,26.264,25.261
27.75,26.256,25.296
27.78,26.243,25.328
27.785,26.249,25.35
27.761,26.236,25.411
27.709,26.24,25.459
27.672,26.229,25.515
27.657,26.226,25.584
27.648,26.21,25.661
27.578,26.217,25.777
27.53,26.188,25.905
27.462,26.182,26.039
27.413,26.157,26.146
27.349,26.14,26.3
27.252,26.115,26.45
27.208,26.104,26.584
27.146,26.072,26.704
27.159,26.066,26.777
27.189,26.029,26.859
27.151,26.022,26.916
27.148,26.01,26.958
27.176,25.978,26.966
27.276,25.964,26.948
27.347,25.956,26.939
27.408,25.926,26.951
27.43,25.923,26.938
27.479,25.92,26.912
27.48,25.893,26.913
27.437,25.891,26.947
27.353,25.884,26.973
27.227,25.898,27.022
27.113,25.896,27.093
26.981,25.913,27.119
26.876,25.912,27.115
26.746,25.92,27.177
26.625,25.958,27.168
26.52,25.962,27.122
26.44,25.962,27.101
26.452,25.944,27.103
26.465,25.949,27.101
26.496,25.94,27.083
26.489,25.942,27.05
26.491,25.927,27.018
26.503,25.904,27.012
26.495,25.892,27.025
26.452,25.871,27.05
26.341,25.886,27.093
26.256,25.857,27.125
26.164,25.849,27.204
26.076,25.836,27.296
26.035,25.843,27.32
26.035,25.843,27.304
26.049,25.85,27.282
26.085,25.859,27.263
26.145,25.854,27.218
26.201,25.899,27.108
26.233,25.945,27.025
26.268,25.992,26.947
26.269,26.05,26.853
26.3,26.089,26.799
26.342,26.118,26.77
26.372,26.16,26.739
26.373,26.195,26.725
26.384,26.225,26.71
26.365,26.262,26.703
26.366,26.322,26.692
26.348,26.348,26.707
26.326,26.399,26.716
26.335,26.471,26.69
26.312,26.542,26.655
26.303,26.559,26.687
26.298,26.551,26.739
26.311,26.515,26.832
26.291,26.5,26.885
26.316,26.475,26.907
26.35,26.468,26.926
26.403,26.46,26.892
26.47,26.471,26.838
26.524,26.491,26.758
26.563,26.531,26.636
26.589,26.555,26.552
26.588,26.556,26.495
26.59,26.564,26.466
26.6,26.573,26.434
26.576,26.589,26.44
26.547,26.572,26.434
26.484,26.586,26.46
26.454,26.598,26.505
26.441,26.627,26.505
26.411,26.699,26.504
26.358,26.799,26.454
26.272,26.861,26.467
26.262,26.93,26.504
26.244,26.967,26.534
26.233,26.995,26.584
26.225,27.012,26.613
26.215,27.023,26.643
26.203,27,26.685
26.248,26.984,26.706
26.321,26.987,26.692
26.371,26.992,26.689
26.407,27.006,26.646
26.443,27.03,26.603
26.47,27.067,26.564
26.498,27.087,26.506
26.473,27.132,26.446
26.407,27.142,26.46
26.343,27.136,26.551
26.255,27.141,26.612
26.189,27.124,26.704
26.076,27.137,26.818
25.95,27.134,26.928
25.813,27.138,27.035
25.723,27.135,27.144
25.697,27.123,27.285
25.593,27.128,27.375
25.468,27.12,27.505
25.33,27.11,27.617
25.148,27.117,27.769
24.94,27.088,27.899
24.702,27.05,28.055
24.465,27.035,28.202
24.195,26.985,28.306
23.933,26.938,28.413
23.609,26.914,28.526
23.368,26.882,28.601
23.197,26.856,28.599
23.096,26.825,28.565
23.011,26.814,28.593
22.942,26.807,28.601
22.857,26.816,28.605
22.757,26.832,28.578
22.671,26.801,28.591
22.553,26.808,28.668
22.338,26.813,28.791
22.119,26.816,28.937
21.902,26.907,29.026
21.695,26.979,29.044
21.503,27.036,29.068
21.443,27.1,29.057
21.519,27.219,29.008
21.77,27.311,28.813
22.039,27.395,28.649
22.247,27.431,28.504
22.334,27.447,28.487
22.34,27.428,28.448
22.3,27.431,28.47
22.252,27.444,28.532
22.181,27.424,28.575
22.085,27.414,28.655
22.023,27.395,28.725
22.004,27.388,28.734
21.978,27.378,28.713
21.971,27.397,28.703
21.935,27.391,28.689
21.864,27.404,28.658
21.822,27.399,28.643
21.772,27.418,28.576
21.696,27.427,28.519
21.644,27.442,28.503
21.625,27.445,28.491
21.632,27.448,28.497
21.577,27.447,28.462
21.515,27.445,28.413
21.456,27.448,28.396
21.436,27.455,28.405
21.417,27.433,28.447
21.379,27.451,28.466
21.307,27.479,28.453
21.237,27.5,28.388
21.227,27.523,28.337
21.231,27.52,28.274
21.189,27.556,28.089
21.123,27.579,27.909
21.093,27.586,27.8
21.077,27.642,27.606
21.024,27.654,27.41
20.966,27.688,27.186
20.902,27.703,26.945
20.833,27.716,26.702
20.778,27.744,26.507
20.729,27.742,26.307
20.726,27.751,26.143
20.69,27.764,25.959
20.66,27.776,25.827
20.623,27.777,25.736
20.561,27.787,25.679
20.492,27.779,25.65
20.409,27.774,25.63
20.279,27.779,25.644
20.121,27.753,25.679
19.954,27.747,25.673
19.803,27.754,25.6
19.69,27.742,25.536
19.595,27.749,25.478
19.453,27.735,25.394
19.333,27.729,25.334
19.261,27.732,25.319
19.194,27.739,25.189
19.122,27.736,25.033
19.051,27.719,24.951
19.014,27.718,24.874
18.973,27.725,24.765
18.96,27.72,24.664
18.934,27.716,24.56
18.89,27.716,24.411
18.769,27.695,24.334
18.619,27.68,24.23
18.455,27.649,24.126
18.328,27.63,24.017
18.235,27.615,23.942
18.176,27.598,23.868
18.129,27.603,23.782
18.06,27.588,23.715
18.035,27.572,23.621
18.031,27.559,23.561
18.058,27.569,23.526
18.123,27.579,23.506
18.181,27.593,23.467
18.191,27.582,23.392
18.15,27.569,23.378
18.077,27.565,23.39
17.964,27.554,23.414
17.822,27.518,23.452
17.654,27.494,23.474
17.477,27.468,23.469
17.323,27.437,23.452
17.185,27.409,23.442
17.086,27.388,23.408
17.036,27.375,23.384
17.05,27.37,23.338
17.095,27.385,23.33
17.171,27.397,23.296
17.238,27.399,23.27
17.353,27.428,23.287
17.458,27.442,23.307
17.524,27.456,23.253
17.555,27.447,23.212
17.551,27.427,23.253
17.554,27.437,23.312
17.521,27.436,23.384
17.482,27.419,23.463
17.453,27.424,23.547
17.391,27.415,23.612
17.296,27.39,23.624
17.222,27.37,23.594
17.245,27.365,23.631
17.291,27.384,23.669
17.393,27.392,23.684
17.458,27.403,23.658
17.477,27.39,23.578
17.522,27.39,23.574
17.623,27.407,23.644
17.706,27.432,23.698
17.773,27.443,23.734
17.795,27.438,23.724
17.798,27.445,23.821
17.851,27.453,23.917
17.895,27.473,24.01
17.943,27.476,24.054
17.992,27.469,24.114
18.081,27.48,24.218
18.192,27.504,24.329
18.259,27.526,24.4
18.314,27.53,24.484
18.396,27.552,24.546
18.472,27.556,24.602
18.507,27.562,24.614
18.539,27.573,24.665
18.581,27.565,24.794
18.608,27.586,24.903
18.634,27.585,24.981
18.612,27.586,24.923
18.572,27.587,24.899
18.567,27.569,24.969
18.567,27.574,25.049
18.583,27.565,25.039
18.585,27.566,24.992
18.578,27.559,24.975
18.594,27.563,24.959
18.617,27.56,24.903
18.596,27.551,24.827
18.562,27.546,24.747
18.515,27.532,24.678
18.459,27.52,24.575
18.39,27.508,24.554
18.395,27.508,24.571
18.416,27.504,24.572
18.438,27.507,24.553
18.474,27.494,24.508
18.516,27.498,24.442
18.561,27.504,24.425
18.636,27.51,24.474
18.708,27.518,24.5
18.782,27.524,24.51
18.835,27.531,24.499
18.888,27.526,24.521
18.904,27.535,24.558
18.936,27.539,24.595
18.97,27.535,24.666
19.016,27.557,24.707
19.031,27.555,24.718
19.017,27.553,24.691
19.051,27.545,24.698
19.111,27.555,24.751
19.178,27.57,24.774
19.24,27.564,24.72
19.259,27.568,24.68
19.296,27.565,24.714
19.333,27.574,24.769
19.385,27.584,24.809
19.413,27.587,24.749
19.445,27.587,24.72
19.468,27.579,24.694
19.511,27.577,24.667
19.541,27.577,24.656
19.605,27.584,24.611
19.63,27.574,24.477
19.64,27.54,24.287
19.657,27.518,24.18
19.707,27.52,24.085
19.743,27.51,23.958
19.755,27.489,23.823
19.767,27.463,23.673
19.76,27.447,23.578
19.727,27.426,23.486
19.706,27.406,23.356
19.686,27.357,23.233
19.636,27.34,23.075
19.624,27.309,22.942
19.637,27.275,22.834
19.669,27.257,22.795
19.722,27.278,22.778
19.798,27.284,22.753
19.764,27.257,22.684
19.725,27.226,22.631
19.714,27.207,22.648
19.715,27.213,22.699
19.724,27.212,22.712
19.74,27.21,22.678
19.76,27.194,22.643
19.777,27.177,22.592
19.813,27.16,22.512
19.905,27.154,22.445
20.043,27.147,22.389
20.133,27.129,22.284
20.235,27.118,22.159
20.308,27.079,22.047
20.413,27.062,21.953
20.542,27.056,21.847
20.649,27.03,21.725
20.792,27.005,21.611
20.928,26.987,21.51
21.066,26.956,21.403
21.248,26.942,21.303
21.422,26.921,21.19
21.628,26.912,21.087
21.793,26.905,21.027
21.916,26.904,21.032
22.096,26.91,21.012
22.246,26.898,21.002
22.352,26.884,20.969
22.452,26.842,20.905
22.539,26.856,20.886
22.652,26.84,20.868
22.76,26.81,20.827
22.85,26.795,20.79
22.893,26.777,20.774
22.91,26.766,20.767
22.944,26.755,20.789
23.004,26.767,20.827
23.106,26.764,20.863
23.163,26.792,20.91
23.215,26.789,20.95
23.262,26.774,20.96
23.354,26.753,20.961
23.496,26.728,20.958
23.661,26.718,20.951
23.878,26.715,20.983
24.081,26.713,21.003
24.213,26.704,21.02
24.322,26.665,21.025
24.441,26.665,21.083
24.562,26.672,21.145
24.629,26.679,21.2
24.69,26.664,21.315
24.72,26.7,21.429
24.811,26.72,21.547
24.895,26.74,21.643
24.995,26.721,21.692
25.071,26.719,21.764
25.194,26.709,21.838
25.301,26.68,21.83
25.42,26.635,21.793
25.528,26.609,21.778
25.622,26.587,21.791
25.736,26.564,21.764
25.833,26.528,21.764
25.858,26.495,21.752
25.865,26.484,21.796
25.87,26.518,21.862
25.855,26.539,21.928
25.836,26.554,21.988
25.825,26.561,22.044
25.813,26.557,22.089
25.812,26.562,22.148
25.807,26.575,22.205
25.831,26.56,22.195
25.847,26.546,22.183
25.837,26.544,22.198
25.839,26.546,22.285
25.83,26.567,22.371
25.879,26.576,22.448
25.896,26.59,22.509
25.906,26.589,22.563
25.873,26.6,22.624
25.887,26.629,22.746
25.921,26.629,22.824
25.949,26.64,22.89
25.972,26.632,22.94
25.974,26.642,22.984
26.027,26.647,23.056
26.034,26.675,23.148
26,26.676,23.245
25.918,26.721,23.344
25.796,26.781,23.497
25.617,26.852,23.68
25.449,26.905,23.875
25.338,26.959,23.997
25.262,26.984,24.084
25.211,27,24.136
25.241,27.013,24.216
25.311,27.014,24.249
25.418,26.988,24.233
25.542,26.963,24.192
25.656,26.917,24.14
25.76,26.882,24.071
25.814,26.858,24.054
25.835,26.841,24.063
25.865,26.832,24.09
25.889,26.847,24.153
25.869,26.855,24.199
25.782,26.868,24.244
25.718,26.884,24.274
25.668,26.883,24.359
25.694,26.891,24.426
25.71,26.902,24.483
25.741,26.897,24.51
25.765,26.888,24.501
25.796,26.893,24.521
25.809,26.885,24.607
25.827,26.903,24.683
25.851,26.895,24.703
25.859,26.881,24.713
25.832,26.887,24.76
25.815,26.91,24.847
25.802,26.942,24.961
25.813,26.957,25.076
25.814,26.962,25.143
25.805,26.958,25.154
25.789,26.958,25.147
25.79,26.961,25.262
25.781,26.995,25.389
25.777,27.023,25.477
25.813,27.009,25.536
25.811,27.015,25.56
25.84,27.016,25.577
25.858,27.018,25.619
25.872,27.007,25.669
25.866,27.002,25.709
25.858,27.004,25.741
25.859,27.007,25.742
25.834,27.011,25.78
25.831,27.02,25.823
25.839,27.037,25.888
25.799,27.047,25.923
25.732,27.059,25.957
25.629,27.084,26.021
25.517,27.138,26.177
25.384,27.184,26.352
25.333,27.219,26.443
25.328,27.23,26.46
25.365,27.207,26.475
25.413,27.209,26.501
25.493,27.19,26.542
25.581,27.193,26.568
25.687,27.167,26.577
25.729,27.155,26.619
25.797,27.141,26.647
25.791,27.153,26.677
25.791,27.165,26.732
25.772,27.165,26.799
25.743,27.189,26.889
25.722,27.205,26.947
25.679,27.211,27.043
25.657,27.244,27.128
25.604,27.254,27.231
25.56,27.275,27.356
25.491,27.305,27.473
25.442,27.342,27.603
25.435,27.369,27.741
